"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050890","BP","GO:0050890","cognition","104/4115","333/18860",0.312312312312312,1.43139980807053,4.19586373057524,3.61440449350325e-05,0.00540587759238718,0.00468636930053091,"5577/2534/79641/6865/8516/7419/1620/4208/2778/1312/8086/5641/10857/3356/57030/2821/23373/5764/5803/22849/6532/2648/90410/27087/9379/4192/41/113246/55084/8622/590/6869/8704/4297/6543/894/10396/4248/92521/93986/2258/348/55695/84152/5176/1742/6616/23208/2048/51204/3973/196500/585/10769/1393/7162/4915/814/4900/5578/2890/25769/6529/3815/150946/64084/100528062/874/6285/84446/50944/22941/55450/4009/7349/6100/123016/4130/7846/10636/7881/2628/26047/10522/139065/23236/9241/57528/7122/5575/5649/54413/4311/3269/4763/8831/4914/100132074/3122/177/80863/7124/632/161582",104
"GO:0007611","BP","GO:0007611","learning or memory","91/4115","284/18860",0.320422535211268,1.46857084181884,4.20320130498352,3.76456657456475e-05,0.00540587759238718,0.00468636930053091,"5577/2534/79641/6865/8516/7419/1620/4208/1312/8086/5641/10857/3356/57030/2821/23373/5764/5803/22849/6532/2648/90410/27087/9379/4192/41/8622/590/6869/8704/4297/6543/894/10396/92521/93986/2258/348/84152/5176/1742/6616/23208/2048/51204/196500/10769/1393/7162/4915/814/4900/5578/2890/25769/6529/3815/64084/100528062/6285/84446/50944/22941/55450/4009/7349/4130/7846/10636/7881/2628/26047/10522/139065/23236/9241/57528/7122/5575/5649/54413/4311/3269/4763/8831/4914/100132074/177/80863/632/161582",91
"GO:0030282","BP","GO:0030282","bone mineralization","48/4115","128/18860",0.375,1.7187120291616,4.31012321440722,3.78093489214808e-05,0.00540587759238718,0.00468636930053091,"4057/2263/79641/2261/57560/4208/7481/5027/55512/2068/1311/5764/54829/657/79176/4256/4015/7291/860/652/6662/9365/7020/51374/144165/1291/7286/1893/2719/654/56172/246/7123/1278/26585/4054/7480/162466/144347/100533183/338773/359845/57419/9636/5167/645811/6257/632",48
"GO:0048251","BP","GO:0048251","elastic fiber assembly","9/4115","11/18860",0.818181818181818,3.74991715453441,4.81940758894799,3.95891675271391e-05,0.00553456562029405,0.00479792928556977,"8425/4015/4629/10516/4239/7148/1281/30008/79875",9
"GO:0072001","BP","GO:0072001","renal system development","104/4115","334/18860",0.311377245508982,1.42711417990265,4.16052614113563,4.13798021363264e-05,0.00565913772260064,0.00490592116403448,"56603/30812/8842/5310/57545/79810/639/2263/54475/2736/4854/38/2260/8516/4208/51668/7481/581/7042/1312/5125/8829/11020/23322/6422/7040/25789/2737/2625/59/84445/90410/7466/5754/9096/2246/4358/4953/79630/6943/5311/11064/1958/80114/6659/652/6662/84662/6608/8854/5914/5176/842/4853/2045/7020/23213/51196/144165/93649/51057/9353/4726/221322/2719/4851/84623/1909/654/9653/9955/392255/4643/1636/90780/168002/64321/203286/123016/5979/2200/8642/26585/2668/2018/80310/3913/10409/9500/186/2131/9241/4070/7490/6092/9863/4311/4763/5154/4326/80184/28514/7917/11277",104
"GO:0016049","BP","GO:0016049","cell growth","146/4115","499/18860",0.292585170340681,1.34098573818354,4.07812171938133,4.88120479672833e-05,0.00648967741722192,0.00562591817862222,"51330/51265/672/65078/9564/1535/131566/11054/5588/26153/6595/54437/9706/9962/84678/8425/6548/7042/8829/84861/5716/4682/51760/6422/7040/1954/54555/3249/221927/6456/6387/81621/9211/1027/51147/10591/9037/1839/1154/27086/3676/3488/60676/28956/5999/8643/8828/63923/8835/2053/4879/3624/27296/51299/6662/2258/348/684/23025/10298/10631/84722/2045/10505/5270/3300/4856/5607/144165/9746/5371/8128/93649/57521/207/55811/1382/10500/9686/9353/6423/1029/5058/9472/1909/1601/55364/8470/118813/29104/3084/150946/26053/57805/4882/6285/3275/58191/374946/4009/2487/3490/80128/7349/64769/253260/221476/64321/81628/57611/84717/64223/4881/203245/22883/3913/682/5916/10276/4878/11007/29882/627/8408/340152/54512/186/2131/4692/6586/1946/7490/55615/7373/344901/54413/147906/5167/2664/3304/3303/780/6494/8904/55384/11344",146
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","121/4115","401/18860",0.301745635910224,1.38297027782912,4.09501062424111,4.95158982716026e-05,0.00648967741722192,0.00562591817862222,"572/8379/920/2534/923/972/864/960/10077/5588/6605/30009/2736/6595/3902/30835/1725/3717/84861/3956/1511/959/10673/5595/1445/3574/951/64926/7040/3718/2737/6461/2625/6387/1949/56253/921/4192/975/969/51561/8078/9750/9308/7535/3676/84695/23240/54900/10385/6659/652/1236/57045/23149/3620/5914/6441/1840/9840/10457/3142/6366/51176/939/8631/207/387597/3561/2796/1029/101/56477/7070/8764/861/23308/114548/1493/29117/3481/7001/11314/283234/399/3575/3965/654346/7480/10125/10524/6599/6403/9092/6666/940/3119/23513/201633/3932/151888/3123/2526/3117/961/6693/140885/84433/441478/916/3111/3108/3122/177/3133/3135/3105/3115/3113/7124/3109",121
"GO:0045662","BP","GO:0045662","negative regulation of myoblast differentiation","16/4115","28/18860",0.571428571428571,2.61898975872244,4.52894197004593,5.09957402822321e-05,0.00654722861460249,0.00567580946084306,"30812/7040/6659/652/6662/8048/2660/144165/4851/25928/10524/1649/126272/28514/10011/7124",16
"GO:0002695","BP","GO:0002695","negative regulation of leukocyte activation","71/4115","212/18860",0.334905660377358,1.53495036566634,4.13796821612978,5.51106962049069e-05,0.00668517313544991,0.00579539392361117,"8379/6376/7305/972/864/2896/10039/10077/2213/30009/8530/3902/4345/84861/3956/25807/1511/671/5595/1445/6422/951/7040/3718/2737/56253/4192/969/8078/9750/84695/7128/23240/54900/3624/10385/652/9572/57045/3620/23208/6441/1840/10457/3142/387597/2796/1029/5169/8764/861/4332/1493/133396/145581/7001/11314/3635/3965/654346/374403/23513/201633/146722/151888/3123/6693/441478/7940/3133/3135",71
"GO:0008038","BP","GO:0008038","neuron recognition","23/4115","48/18860",0.479166666666667,2.19613203726205,4.38332949632431,5.56135027569688e-05,0.00668517313544991,0.00579539392361117,"2042/55118/8829/1954/1949/9037/51294/63923/2048/84665/152330/64221/6091/2596/682/26047/57453/2131/2049/4692/50863/4978/6092",23
"GO:0009615","BP","GO:0009615","response to virus","132/4115","445/18860",0.296629213483146,1.35952052643794,4.05452232884959,5.56570681191686e-05,0.00668517313544991,0.00579539392361117,"5452/5610/10077/30009/2736/55421/22978/56915/60509/581/4938/22861/201294/3717/10521/164668/958/6367/951/7040/56829/3315/23586/2625/6387/59/6355/79132/4790/23220/81622/51561/4940/4939/64135/4953/10625/2635/2633/3925/7128/3437/3433/1191/7852/9111/55509/81030/56927/3661/2537/22863/200315/200316/57705/684/10155/55337/7187/6737/10346/91543/8638/64108/10868/90865/55601/834/10964/10561/83666/84993/51191/50506/5371/3687/79798/84166/201292/5366/375/6502/81786/90933/24138/81559/146857/4343/4599/3460/10417/29800/103/2634/114548/4486/7098/115004/3429/54920/54541/3965/6773/3669/8815/54512/5551/5179/91351/2131/51428/4600/340061/11274/3665/3434/8519/8372/9636/51284/5094/6693/9755/5987/11277/10379/11331/2074/7124/60489/140564/27350",132
"GO:0060562","BP","GO:0060562","epithelial tube morphogenesis","106/4115","344/18860",0.308139534883721,1.41227500070643,4.07675392422089,5.63208037162367e-05,0.00668517313544991,0.00579539392361117,"1856/30812/5310/80199/54903/57545/2263/5566/2736/51548/7289/4208/7481/84678/2099/7042/8829/23384/51098/1522/7249/23059/6422/25865/7040/1954/54922/25789/2737/2625/84445/2648/2348/4192/5754/2246/2908/27086/10765/79630/6943/5311/7291/652/6662/6608/54567/5914/9645/4853/4613/187/2045/10253/51176/144165/585/5371/3687/5567/151449/9353/6423/2719/4851/5058/1909/9653/9955/123872/4838/388591/4041/129880/8820/64399/64321/115908/5979/8642/55897/26585/10653/2668/54910/367/25928/682/5916/8557/10522/9500/186/23513/2131/1436/9241/4070/7490/23654/441478/80184/28514/780/11331/7124",106
"GO:0007612","BP","GO:0007612","learning","57/4115","162/18860",0.351851851851852,1.61261869402817,4.13687155033445,6.31129562275908e-05,0.00735265940051433,0.0063740394973713,"5577/2534/6865/7419/1312/8086/5641/10857/3356/5764/6532/90410/27087/9379/41/8622/590/6869/8704/4297/6543/10396/92521/93986/2258/84152/1742/6616/23208/2048/51204/196500/7162/4915/4900/2890/25769/6529/3815/64084/84446/50944/22941/7349/4130/7846/10636/26047/10522/23236/9241/7122/5649/54413/3269/4763/8831",57
"GO:0043410","BP","GO:0043410","positive regulation of MAPK cascade","139/4115","474/18860",0.293248945147679,1.34402797217138,4.00738584742049,6.51686185448738e-05,0.00745410507756002,0.00646198301781801,"1856/6376/10178/920/440193/972/3082/960/4653/2324/5610/9170/2263/2261/2213/9618/5609/2260/4208/5027/10961/7066/7042/3717/8829/10454/958/55816/79444/4281/3356/2254/5595/8312/11184/25865/7040/59/975/7164/8622/2246/2771/7535/28956/1647/29937/1490/10174/9479/3624/152007/203447/55715/652/1236/3276/7186/348/10912/9518/60401/9365/4853/9290/3357/10253/10457/6366/408/939/7786/85407/8844/116/6647/56034/7162/4915/4851/128853/150/51562/101/2911/5578/23043/8324/8817/392255/4838/51738/3084/146433/3815/8822/115352/246/4486/4889/7098/5979/57608/3481/3489/7001/5871/54910/3965/367/6091/80310/146/10125/4296/7423/64802/3725/2081/222166/2149/1436/23236/3932/2621/6899/8558/4908/285016/3123/5154/5336/4914/916/150771/177/11331/7124/4282",139
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","52/4115","145/18860",0.358620689655172,1.64364184857753,4.11012680117776,7.36403319880157e-05,0.00820842529645678,0.00711590517128773,"51330/51265/65078/5063/9706/8829/4168/79006/1954/6387/1949/9037/5605/1123/2258/2048/2045/10505/10154/55811/1382/10500/9353/26230/4915/57689/5058/7070/64221/140578/118813/7074/84446/374946/80128/5979/57611/6091/4135/29882/627/8408/2049/22906/1946/6092/23654/8831/26037/23303/2664/11344",52
"GO:0001578","BP","GO:0001578","microtubule bundle formation","50/4115","138/18860",0.36231884057971,1.66059133252329,4.11451031511397,7.43729521376627e-05,0.00820842529645678,0.00711590517128773,"51364/440193/79645/8481/57545/84217/23332/827/8086/25809/23059/93233/79846/26261/9148/25981/80127/159686/1769/583/65999/55201/79363/84722/89796/57639/55329/85478/2622/22994/79582/54970/79925/123872/54768/51673/80128/54919/11092/57701/352909/55130/201625/344148/89876/146754/80217/26140/116143/161582",50
"GO:0010975","BP","GO:0010975","regulation of neuron projection development","132/4115","448/18860",0.294642857142857,1.35041659434126,3.96547348129657,7.78403218191225e-05,0.00844299076834655,0.0073192505870213,"23098/115703/6376/51330/51265/29116/2534/1272/7431/2896/65078/9820/2042/816/1496/25791/26153/4756/8578/5063/2260/9139/1136/9706/8829/112755/4168/158866/79006/6422/8175/1954/5764/23413/2625/6387/657/1949/4192/5754/9037/1809/1627/1716/5396/63923/5605/1123/482/2258/348/2670/5176/6616/51761/2048/2045/10505/81618/10154/84709/7225/22891/207/5792/55811/1382/10500/9353/6423/26230/4915/818/57689/5058/9638/6911/1601/7070/64221/23043/140578/118813/7074/8321/100528062/84446/374946/22854/2672/80128/5274/120114/5979/57611/54986/6383/6091/7779/26115/4135/8507/85442/112/26259/7025/29882/627/8408/220202/2049/22906/5587/1946/6092/349667/9863/5649/285016/84628/23654/8831/50861/26037/23303/4914/22876/2664/780/55714/11344/1523",132
"GO:0030178","BP","GO:0030178","negative regulation of Wnt signaling pathway","63/4115","185/18860",0.340540540540541,1.56077632918459,4.04918010153526,8.14906991970514e-05,0.00845129681152303,0.00732645111738587,"80199/440193/6591/55593/57560/7481/25776/55612/2010/2254/8312/7249/6422/6424/2737/84445/4192/2735/4188/9096/5515/1958/23240/80114/6662/348/4772/145258/337867/22881/144165/7090/85407/9686/6423/85409/7162/2719/4851/6934/1601/27123/8321/374946/2487/64321/115908/51339/55897/26585/3489/25928/4300/1649/4878/3090/387914/10856/9241/147906/164284/1454/30851",63
"GO:0002697","BP","GO:0002697","regulation of immune effector process","125/4115","421/18860",0.296912114014252,1.36081712522692,3.9553176689991,8.26016495129281e-05,0.00845129681152303,0.00732645111738587,"3075/4843/7305/933/972/2896/9846/26228/10039/2213/30009/2219/5027/3902/201294/7042/4436/84861/3956/958/959/3356/54/5595/951/2208/2821/7040/3718/23586/6461/2625/79004/79132/7468/56253/3263/975/969/51561/8078/3820/5443/84695/78989/335/7043/1191/51744/7291/2867/7186/5648/684/5914/2048/84106/84787/91543/3824/3142/6812/90865/55601/6398/3561/3140/10225/5169/3815/8764/911/913/653361/10417/79671/115352/114548/114836/1776/7098/115004/11314/2125/1524/3575/3635/3965/200558/136/3726/10125/924/940/201633/23705/56941/4068/11187/3916/7293/3123/51284/10865/6693/5336/65992/117157/3122/177/3107/3133/3135/3134/3136/3105/11277/1773/11331/118460/4049/7124/3106/4282/3109",125
"GO:0060485","BP","GO:0060485","mesenchyme development","106/4115","347/18860",0.305475504322767,1.40006513038332,3.97355197807997,8.27038298486695e-05,0.00845129681152303,0.00732645111738587,"4222/30812/80199/7869/6591/3082/55734/9820/2042/2263/55593/23332/2260/4208/54437/7481/57556/7042/8829/10521/2254/5595/6422/7040/3249/80709/2625/657/59/1277/2348/4192/5754/9037/5515/84695/59349/8828/6943/5311/7043/7291/152007/6659/652/6662/6608/8854/10155/60412/79363/145258/4017/187/10505/3357/10253/51176/144165/7041/79755/10500/58/54756/6423/4851/6934/1909/101/1601/223117/7074/4838/3084/55698/90864/553115/2487/8320/78987/5979/6881/8642/55897/26585/7148/2668/54910/200558/6091/54796/10409/199699/23513/2131/359845/9241/6899/7490/6092/23275/64218/147906/200734/348262/10016",106
"GO:0050919","BP","GO:0050919","negative chemotaxis","22/4115","46/18860",0.478260869565217,2.19198055893074,4.27591811491871,8.32904788291889e-05,0.00845129681152303,0.00732645111738587,"7869/54437/57556/9037/335/8828/2045/10505/10500/9353/223117/64221/3084/54910/6091/8633/6586/1946/6092/23768/64218/5154",22
"GO:0035107","BP","GO:0035107","appendage morphogenesis","55/4115","157/18860",0.35031847133758,1.60559085526774,4.02527317733333,9.60660007865453e-05,0.00944298767106494,0.00818615049465611,"56603/54903/60529/2263/8626/2260/7289/581/7042/5125/51098/2254/65057/23322/1954/23288/2737/657/27077/5396/7291/8434/860/652/6662/8200/8854/4853/4613/7020/51176/144165/494470/1291/1382/51057/3899/6423/221322/2719/4851/4882/4041/27152/26585/1281/50515/5916/84314/2131/9241/9742/140467/5089/79583",55
"GO:0035108","BP","GO:0035108","limb morphogenesis","55/4115","157/18860",0.35031847133758,1.60559085526774,4.02527317733333,9.60660007865453e-05,0.00944298767106494,0.00818615049465611,"56603/54903/60529/2263/8626/2260/7289/581/7042/5125/51098/2254/65057/23322/1954/23288/2737/657/27077/5396/7291/8434/860/652/6662/8200/8854/4853/4613/7020/51176/144165/494470/1291/1382/51057/3899/6423/221322/2719/4851/4882/4041/27152/26585/1281/50515/5916/84314/2131/9241/9742/140467/5089/79583",55
"GO:0006935","BP","GO:0006935","chemotaxis","138/4115","474/18860",0.291139240506329,1.33435870618454,3.8947540767361,9.95137616552843e-05,0.00963140114728298,0.00834948662568467,"6376/3730/7869/972/3082/25960/1890/26228/9564/2155/5588/2260/2920/54437/4313/80024/57556/7042/8829/80270/9647/1511/5641/5595/6367/7249/25865/7040/1954/5764/6369/3315/5919/6387/6355/683/4192/51561/9750/64094/9037/1839/4015/7060/2246/11240/2152/335/8828/9034/7852/5328/652/154796/2867/1236/51554/4046/6441/5025/2045/10505/10457/5168/4856/6366/9023/2660/51176/123920/146225/10500/1238/9353/9547/7941/7162/4851/7424/101/56477/223117/64221/8817/3084/146433/3815/4681/100532736/120425/1234/58191/3577/3148/83700/26585/1524/2668/54910/3965/6091/80310/57449/7857/10663/682/3603/57175/10800/7423/1240/220202/245937/3579/23513/6357/8633/1436/2621/11251/5587/6586/1946/8398/2826/6092/23768/4908/57402/64218/5154/6693/56670/177/51157/63940/51192/4282",138
"GO:0007269","BP","GO:0007269","neurotransmitter secretion","54/4115","154/18860",0.350649350649351,1.60710735194332,3.99629232660029,0.00010753289035149,0.00991736448989752,0.00859738898880758,"9256/8938/9498/9627/815/6865/1136/4208/5027/112755/140730/57617/64130/8775/5864/6804/5023/9379/41/10675/51248/63908/25953/23025/9885/6616/23208/27345/6812/440279/9581/26509/116841/6622/8573/8448/5799/127262/84446/8618/112476/7779/143425/91683/8541/415117/23513/785/5413/6536/4763/6844/632/90342",54
"GO:0099643","BP","GO:0099643","signal release from synapse","54/4115","154/18860",0.350649350649351,1.60710735194332,3.99629232660029,0.00010753289035149,0.00991736448989752,0.00859738898880758,"9256/8938/9498/9627/815/6865/1136/4208/5027/112755/140730/57617/64130/8775/5864/6804/5023/9379/41/10675/51248/63908/25953/23025/9885/6616/23208/27345/6812/440279/9581/26509/116841/6622/8573/8448/5799/127262/84446/8618/112476/7779/143425/91683/8541/415117/23513/785/5413/6536/4763/6844/632/90342",54
"GO:0031214","BP","GO:0031214","biomineral tissue development","62/4115","183/18860",0.33879781420765,1.55278900995292,3.96965941573559,0.000109110152860262,0.00991736448989752,0.00859738898880758,"4057/2263/79641/2261/57560/2260/4208/7481/5027/55512/2068/7040/1311/5764/54829/657/79176/1277/54757/10312/4256/4015/79971/7291/860/652/6662/10117/9365/7020/51374/144165/1291/7286/1893/6574/2719/4851/654/56172/26504/246/7123/1278/26585/6786/4054/23192/7480/162466/144347/100533183/2621/338773/359845/6899/57419/9636/5167/645811/6257/632",62
"GO:0045580","BP","GO:0045580","regulation of T cell differentiation","65/4115","194/18860",0.335051546391753,1.53561899512721,3.96143985132018,0.000109476084737111,0.00991736448989752,0.00859738898880758,"572/56603/972/864/639/6605/30009/2736/6595/6932/3902/3956/3574/7040/3718/2737/6461/2625/2648/56253/4192/969/51561/9308/7535/84695/914/23240/10385/6659/652/5914/1840/9840/3142/51176/939/6647/3561/1029/101/814/861/114548/1493/29117/7001/399/3575/3965/7480/3726/10125/10524/6599/9092/6666/940/3932/3123/84433/441478/3111/3122/3135",65
"GO:0120316","BP","GO:0120316","sperm flagellum assembly","26/4115","59/18860",0.440677966101695,2.01972939020121,4.14421548576598,0.000110350582465876,0.00991736448989752,0.00859738898880758,"84217/7419/26074/25809/79846/9148/25981/80127/159686/583/22873/57639/55329/585/22994/79582/54970/79925/200373/7802/90522/220136/375189/126075/144535/80217",26
"GO:0014033","BP","GO:0014033","neural crest cell differentiation","37/4115","95/18860",0.389473684210526,1.78504828291872,4.05233880037586,0.000113542601911296,0.0099829701510543,0.00865426270655863,"30812/7869/6591/55593/4208/54437/57556/8829/5595/6422/657/2348/9037/59349/8828/7291/652/6662/6608/8854/145258/10505/3357/10500/1909/223117/3084/55698/553115/2487/5979/2668/54910/2131/6899/64218/10016",37
"GO:0060840","BP","GO:0060840","artery development","44/4115","119/18860",0.369747899159664,1.69464043211452,4.01567928345014,0.00011425430788045,0.0099829701510543,0.00865426270655863,"639/4638/4854/7481/7042/1312/8829/10454/8131/1954/1311/2737/657/2348/4192/4015/5396/5311/11064/1959/6659/652/54567/4016/348/4628/187/144165/93649/60681/4851/1909/11280/1281/6091/2548/30008/1649/84439/9241/6899/6092/4763/81031",44
"GO:0048002","BP","GO:0048002","antigen processing and presentation of peptide antigen","30/4115","72/18860",0.416666666666667,1.90968003240178,4.08541798127415,0.000119083025040891,0.0101236663585439,0.00877623261361106,"972/2213/30835/5641/81622/50856/1509/55080/3140/1636/64167/6890/8722/3119/3123/3117/3111/3108/3122/3107/3133/3135/3134/3136/3105/3115/3113/6892/3106/3109",30
"GO:0051965","BP","GO:0051965","positive regulation of synapse assembly","30/4115","72/18860",0.416666666666667,1.90968003240178,4.08541798127415,0.000119083025040891,0.0101236663585439,0.00877623261361106,"79953/94030/2048/9746/8128/7162/4915/5578/51738/64084/100528062/347730/22883/131578/57633/627/139065/575/2049/1946/84189/23768/7058/349667/375790/64218/54413/4914/387804/441381",30
"GO:0042330","BP","GO:0042330","taxis","138/4115","476/18860",0.289915966386555,1.32875215699889,3.83772581299842,0.000122674644144815,0.0102899491508671,0.00892038359739347,"6376/3730/7869/972/3082/25960/1890/26228/9564/2155/5588/2260/2920/54437/4313/80024/57556/7042/8829/80270/9647/1511/5641/5595/6367/7249/25865/7040/1954/5764/6369/3315/5919/6387/6355/683/4192/51561/9750/64094/9037/1839/4015/7060/2246/11240/2152/335/8828/9034/7852/5328/652/154796/2867/1236/51554/4046/6441/5025/2045/10505/10457/5168/4856/6366/9023/2660/51176/123920/146225/10500/1238/9353/9547/7941/7162/4851/7424/101/56477/223117/64221/8817/3084/146433/3815/4681/100532736/120425/1234/58191/3577/3148/83700/26585/1524/2668/54910/3965/6091/80310/57449/7857/10663/682/3603/57175/10800/7423/1240/220202/245937/3579/23513/6357/8633/1436/2621/11251/5587/6586/1946/8398/2826/6092/23768/4908/57402/64218/5154/6693/56670/177/51157/63940/51192/4282",138
"GO:0048705","BP","GO:0048705","skeletal system morphogenesis","75/4115","232/18860",0.323275862068966,1.48164830100138,3.89953454559396,0.000126677445826301,0.0104616875280911,0.00906926404187098,"56603/5310/80199/4057/60529/2263/2261/57560/54475/2260/7289/4208/4313/5027/7042/54/55512/6422/7040/1954/1311/6424/2737/1277/55553/4256/51715/5191/4188/57599/5396/60676/1490/7291/860/652/6662/5914/145258/4613/7020/4664/871/2132/79925/654/4325/8817/4838/4882/4041/9249/64399/158326/4665/26585/4054/1281/7059/7480/50515/5916/162466/3234/57453/144347/100533183/84314/2131/338773/359845/9241/6899/9742/1305",75
"GO:0046631","BP","GO:0046631","alpha-beta T cell activation","68/4115","206/18860",0.330097087378641,1.51291155965034,3.91031705882152,0.000128047995495631,0.0104616875280911,0.00906926404187098,"26022/864/639/5588/30009/3717/3956/5971/64926/4818/3718/2737/6461/2625/56253/975/10312/969/51561/50856/9308/3702/27086/7535/84695/6146/4297/4602/9479/4063/64919/57045/57705/80758/5914/91543/3142/6775/51176/79798/3561/51348/8764/861/23308/917/114548/114836/8320/915/11314/3965/654346/3726/940/161882/3123/64218/6693/84433/919/916/3122/177/7917/3133/3105/28638",68
"GO:0140374","BP","GO:0140374","antiviral innate immune response","32/4115","79/18860",0.40506329113924,1.85649906947414,4.02998051529794,0.000136241647142479,0.0109884128483761,0.0095258835876543,"5610/22978/4938/22861/23586/79132/23220/4940/4939/64135/3437/3433/81030/3661/200316/7187/6737/10346/8638/10868/84993/201292/81786/4599/29800/54920/340061/11274/3434/11331/7124/60489",32
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","110/4115","367/18860",0.299727520435967,1.37372078625087,3.81942918889556,0.000142601201256532,0.0111827964449544,0.00969439523150181,"51364/1856/6376/51330/51265/10178/80199/2534/1272/2896/9820/2042/816/9696/8578/6624/2260/9139/5027/8829/5064/158866/79006/8175/1954/5764/6387/657/9148/2648/90410/4192/9750/5754/9037/1809/1627/49856/7043/63923/1236/5605/11135/482/348/5176/1742/51761/2048/22873/10154/5168/6366/51196/2660/55329/585/207/55811/1382/9353/26230/4915/5058/9638/2823/64221/23043/140578/150696/118813/7074/8321/3815/100528062/26053/51735/146206/221908/10602/5274/5979/57611/148170/6091/7779/4135/8507/57175/26259/29882/627/220202/100287171/22906/5587/1946/6092/116985/9863/375790/5649/285016/23654/4914/2664/780/55714/11344/1523",110
"GO:0019882","BP","GO:0019882","antigen processing and presentation","44/4115","120/18860",0.366666666666667,1.68051842851357,3.9506411384271,0.000142724905238391,0.0111827964449544,0.00969439523150181,"972/2213/8530/30835/5641/5971/2208/83871/81622/50856/1509/1236/57705/9363/6366/55080/3140/925/911/913/1636/64167/6890/8722/3119/2131/3123/3117/3111/3108/5696/3122/3107/3133/3135/3134/3136/3105/11277/3115/3113/6892/3106/3109",44
"GO:0050806","BP","GO:0050806","positive regulation of synaptic transmission","61/4115","181/18860",0.337016574585635,1.54462517537912,3.88939499288782,0.000145762090047093,0.0111827964449544,0.00969439523150181,"8938/53616/7305/10858/9498/816/815/9187/6865/112755/5641/2906/5764/6804/9211/6869/6543/57616/2892/348/2670/1742/6616/2048/5270/6812/9746/59283/6622/10769/4915/818/4900/2890/25769/64084/6285/8878/2905/22941/347730/5913/10636/22883/91683/253980/139065/9495/9241/5575/5649/54413/4311/4763/4914/177/80863/6844/7124/632/128977",61
"GO:0051963","BP","GO:0051963","regulation of synapse assembly","61/4115","181/18860",0.337016574585635,1.54462517537912,3.88939499288782,0.000145762090047093,0.0111827964449544,0.00969439523150181,"115703/65078/2260/4208/55118/79953/64130/22849/9148/9379/41/266727/51248/57622/94030/54862/2048/2045/55619/144165/9746/8128/6622/7162/4915/1793/10160/5578/51738/8321/64084/100528062/347730/3360/145581/54910/22883/131578/78999/57633/627/139065/575/2049/1946/84189/6092/23768/7058/90668/349667/375790/64218/9901/54413/84628/4914/22899/8292/387804/441381",61
"GO:0048736","BP","GO:0048736","appendage development","65/4115","196/18860",0.331632653061224,1.51994941354428,3.86552625220278,0.000153225025027312,0.0114754599100812,0.0099481059482018,"56603/54903/60529/2263/57560/8626/2260/7289/581/7042/5125/51098/2254/65057/23322/51588/1954/1311/23288/4223/2737/657/27077/2648/5396/7291/8434/860/652/6662/8200/8854/5914/79363/4853/4613/2583/7020/51176/144165/494470/1291/1382/51057/3899/6423/221322/2719/4851/4882/4041/27152/6881/26585/1281/50515/5916/84314/2131/9241/9742/64093/140467/5089/79583",65
"GO:0060173","BP","GO:0060173","limb development","65/4115","196/18860",0.331632653061224,1.51994941354428,3.86552625220278,0.000153225025027312,0.0114754599100812,0.0099481059482018,"56603/54903/60529/2263/57560/8626/2260/7289/581/7042/5125/51098/2254/65057/23322/51588/1954/1311/23288/4223/2737/657/27077/2648/5396/7291/8434/860/652/6662/8200/8854/5914/79363/4853/4613/2583/7020/51176/144165/494470/1291/1382/51057/3899/6423/221322/2719/4851/4882/4041/27152/6881/26585/1281/50515/5916/84314/2131/9241/9742/64093/140467/5089/79583",65
"GO:0051607","BP","GO:0051607","defense response to virus","101/4115","334/18860",0.302395209580838,1.38594742471315,3.75952011237142,0.000182354960104551,0.0133715668459621,0.0115918459669084,"5610/10077/55421/22978/56915/60509/4938/22861/201294/10521/164668/958/951/56829/23586/79132/23220/81622/51561/4940/4939/64135/2635/2633/7128/3437/3433/81030/56927/3661/2537/22863/200315/200316/684/10155/55337/7187/6737/10346/91543/8638/64108/10868/90865/55601/834/10964/83666/84993/51191/5371/3687/79798/84166/201292/5366/6502/81786/90933/24138/81559/146857/4343/4599/3460/10417/29800/103/2634/7098/115004/3429/54920/54541/6773/3669/54512/5551/91351/51428/4600/340061/11274/3665/3434/8519/9636/51284/5094/6693/9755/5987/11277/10379/11331/2074/7124/60489/140564/27350",101
"GO:2001239","BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","22/4115","48/18860",0.458333333333333,2.10064803564196,4.03342009862399,0.000182793633564257,0.0133715668459621,0.0115918459669084,"6376/2534/6591/2139/2260/7042/3574/5518/219699/27429/3624/2537/5607/207/3084/5979/7001/2668/4763/3304/3303/7124",22
