"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0052650","GO:0052650","all-trans-retinol dehydrogenase (NADP+) activity","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"51109/51635/157506/8644/57016/57665",6
"GO:0071714","GO:0071714","icosanoid transmembrane transporter activity","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"28231/8714/10257/6578/6580/28232",6
"GO:0140666","GO:0140666","annealing activity","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"1975/6594/7458/8087/641/1654",6
"GO:0001098","GO:0001098","basal transcription machinery binding","21/5281","59/18662",0.355932203389831,1.25779336861599,1.24591240274941,0.136101216754147,0.401973523439726,0.325432805600717,"51602/51637/51322/58490/8725/196/27161/8202/79577/1660/84298/2958/55197/23476/284695/23160/2957/51585/2961/9646/22828",21
"GO:0001099","GO:0001099","basal RNA polymerase II transcription machinery binding","21/5281","59/18662",0.355932203389831,1.25779336861599,1.24591240274941,0.136101216754147,0.401973523439726,0.325432805600717,"51602/51637/51322/58490/8725/196/27161/8202/79577/1660/84298/2958/55197/23476/284695/23160/2957/51585/2961/9646/22828",21
"GO:0019212","GO:0019212","phosphatase inhibitor activity","21/5281","59/18662",0.355932203389831,1.25779336861599,1.24591240274941,0.136101216754147,0.401973523439726,0.325432805600717,"116154/8725/7531/221692/5511/6418/10776/5502/261726/2029/159091/159090/57650/7184/7529/26472/5504/116224/6815/1500/6992",21
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","13/5281","34/18662",0.382352941176471,1.35115898281297,1.28748263765458,0.137105689548617,0.401973523439726,0.325432805600717,"6916/1666/22949/1718/3930/29785/2194/1717/284273/1645/1806/8644/253017",13
"GO:0004708","GO:0004708","MAP kinase kinase activity","7/5281","16/18662",0.4375,1.54603768225715,1.3726854197908,0.13761832410755,0.401973523439726,0.325432805600717,"4293/6416/8550/5608/1432/7867/5604",7
"GO:0005324","GO:0005324","long-chain fatty acid transmembrane transporter activity","7/5281","16/18662",0.4375,1.54603768225715,1.3726854197908,0.13761832410755,0.401973523439726,0.325432805600717,"6513/5825/948/2171/10999/84879/225",7
"GO:0043027","GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process","7/5281","16/18662",0.4375,1.54603768225715,1.3726854197908,0.13761832410755,0.401973523439726,0.325432805600717,"330/332/331/329/25816/10935/4671",7
"GO:0140328","GO:0140328","floppase activity","7/5281","16/18662",0.4375,1.54603768225715,1.3726854197908,0.13761832410755,0.401973523439726,0.325432805600717,"23200/10347/23250/5243/286410/148229/91869",7
"GO:0015297","GO:0015297","antiporter activity","45/5281","137/18662",0.328467153284672,1.16073736311277,1.18625831487287,0.138070598724264,0.402358867744028,0.325744775595651,"10165/10463/92745/6556/9497/84679/23446/1183/29957/23428/339665/10478/10166/9057/7782/6510/1182/54946/6508/8604/23443/10237/60386/79939/11046/254428/55858/2542/123041/64924/23657/291/55676/1836/347734/133308/3954/1184/115019/788/55343/89874/11261/55532/10479",45
"GO:0140457","GO:0140457","protein demethylase activity","12/5281","31/18662",0.387096774193548,1.36792274190494,1.28795488883273,0.13890433437145,0.40331566412168,0.326519386139409,"23028/80853/23210/5927/54665/23081/55818/8242/23030/84864/23133/5253",12
"GO:0005346","GO:0005346","purine ribonucleotide transmembrane transporter activity","8/5281","19/18662",0.421052631578947,1.48791596487906,1.336734583862,0.140316792434802,0.40331566412168,0.326519386139409,"29957/10478/63910/24145/10237/56262/291/347734",8
"GO:0050145","GO:0050145","nucleoside monophosphate kinase activity","8/5281","19/18662",0.421052631578947,1.48791596487906,1.336734583862,0.140316792434802,0.40331566412168,0.326519386139409,"204/1739/102157402/9414/122481/221264/136332/51727",8
