"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04064","Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","30/2723","67/4848",0.447761194029851,0.797189228298464,-1.89212537669486,0.97771274655691,0.999999999915543,0.95471236222047,"8837/330/23118/7132/1459/4616/1457/331/3551/329/4055/3554/7706/6885/7099/8737/8792/8915/114609/257397/1896/929/598/10892/4615/3654/51135/1147/4067/283106",30
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","24/2723","55/4848",0.436363636363636,0.776897138850866,-1.88349136484123,0.977926829469287,0.999999999915543,0.95471236222047,"23534/27125/905/2033/25939/128866/11052/8850/22936/9525/9972/904/4298/4131/85363/5901/10955/5045/5903/10015/9582/23299/5478/29082",24
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","8/2723","22/4848",0.363636363636364,0.647414282375722,-1.87613143877258,0.981619520093892,0.999999999915543,0.95471236222047,"4257/1571/2947/873/2948/1645/125/126",8
"hsa00604","Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/2723","13/4848",0.307692307692308,0.547812085087149,-1.847877815313,0.983636239654381,0.999999999915543,0.95471236222047,"6482/8869/9197/256435",4
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","30/2723","69/4848",0.434782608695652,0.774082294144885,-2.13937621277051,0.987860988034031,0.999999999915543,0.95471236222047,"5291/3784/2773/2782/2775/3710/5594/10488/59345/10000/8503/1385/5290/3709/2770/468/3845/109/23533/817/774/2776/90993/115/5604/55970/3770/3786/3768/4893",30
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","3/2723","11/4848",0.272727272727273,0.485560711781791,-1.93340701889152,0.987983712435739,0.999999999915543,0.95471236222047,"6342/3295/1581",3
"hsa04713","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","25/2723","59/4848",0.423728813559322,0.754402235819168,-2.14836891301413,0.988445133798713,0.999999999915543,0.95471236222047,"2983/2773/2782/117/2775/3710/5594/9252/59345/1385/2770/91860/109/805/817/2977/2776/115/2982/55970/5592/8912/6262/801/9722",25
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","25/2723","59/4848",0.423728813559322,0.754402235819168,-2.14836891301413,0.988445133798713,0.999999999915543,0.95471236222047,"240/2773/2782/10411/3781/2775/3710/5594/59345/3709/2770/5894/3845/774/2776/673/836/255189/5604/55970/3355/247/260293/4128/4893",25
"hsa04260","Organismal Systems","Circulatory system","hsa04260","Cardiac muscle contraction","24/2723","57/4848",0.421052631578947,0.749637590119257,-2.15215887822551,0.988628404762581,0.999999999915543,0.95471236222047,"477/84679/483/7139/1349/481/93589/7381/55799/476/783/7171/7388/488/9377/10345/4624/444/7169/6262/10479/4513/4519/4512",24
"hsa05323","Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","23/2723","55/4848",0.418181818181818,0.74452642473208,-2.15677320534494,0.988837376061794,0.999999999915543,0.95471236222047,"535/2321/6347/7422/8992/942/523/7010/529/1514/7099/9550/7097/8792/245973/526/3606/528/3689/8741/3600/1435/23545",23
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","54/2723","117/4848",0.461538461538462,0.821718127630724,-2.20955342419918,0.989134009825844,0.999999999915543,0.95471236222047,"637/330/3459/578/5291/23118/6672/7132/57506/6732/3551/6009/727/6347/329/5818/29915/8683/6428/8890/10000/8503/8892/5290/718/5199/1965/6885/6426/7097/3454/5451/8893/6427/3678/3716/836/2923/8772/598/54205/4615/5781/29110/3654/9021/5501/1978/6714/51135/2475/1147/5500/3690",54
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","18/2723","45/4848",0.4,0.712155710613294,-2.19577807703657,0.990325544933312,0.999999999915543,0.95471236222047,"578/2932/4616/7976/1855/81029/7474/7475/51426/1026/7482/324/7484/7855/8323/8313/8322/5727",18
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","33/2723","76/4848",0.434210526315789,0.773063764810484,-2.25705055977944,0.990962144026452,0.999999999915543,0.95471236222047,"153/3655/3694/7139/1837/3679/22801/109/3685/8515/3680/3688/93589/7273/55799/3678/115/6443/3673/783/7171/6645/6444/1605/488/1674/4624/7169/5350/6262/1756/3672/3690",33
"hsa04724","Organismal Systems","Nervous system","hsa04724","Glutamatergic synapse","30/2723","70/4848",0.428571428571429,0.763023975657101,-2.26053491784047,0.991163694862926,0.999999999915543,0.95471236222047,"2773/5337/2782/6507/2775/9762/3710/5594/2901/6505/5532/6506/81539/59345/5533/3709/2770/54407/2752/109/5530/9456/2776/115/2898/255189/2915/55970/5534/85358",30
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","6/2723","19/4848",0.315789473684211,0.562228192589443,-2.16409763588495,0.991823022648024,0.999999999915543,0.95471236222047,"3827/3586/3606/2776/4615/3250",6
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","23/2723","56/4848",0.410714285714286,0.731231310004722,-2.28978732313624,0.992158019186658,0.999999999915543,0.95471236222047,"3459/23118/5594/4689/4793/1432/718/2002/6885/3586/7099/7097/2212/3688/2209/3689/3716/1536/3684/4615/3654/51135/2214",23
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","21/2723","52/4848",0.403846153846154,0.719003361676884,-2.30591912992328,0.992608695742272,0.999999999915543,0.95471236222047,"477/483/117/3781/3710/2645/10488/1386/6513/1385/468/109/481/817/2776/90993/115/476/27094/3767/6262",21
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","21/2723","52/4848",0.403846153846154,0.719003361676884,-2.30591912992328,0.992608695742272,0.999999999915543,0.95471236222047,"2773/5141/2782/2775/2570/10846/5144/59345/5153/2770/50940/9568/109/774/115/134/27115/55970/5138/2869/5150",21
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","25/2723","61/4848",0.409836065573771,0.729667736284113,-2.40498265330019,0.994218903603913,0.999999999915543,0.95471236222047,"477/3784/483/1286/1310/23428/6510/6505/117247/206358/54407/1284/481/9056/1293/476/8645/6520/1285/120103/153201/1282/84570/85301/1803",25
"hsa04820","Cellular Processes","Cell motility","hsa04820","Cytoskeleton in muscle cells","78/2723","167/4848",0.467065868263473,0.831559063290972,-2.50736423174084,0.995011832677438,0.999999999915543,0.95471236222047,"477/7414/1829/23224/5318/483/2023/832/10529/1286/3655/1832/25777/23002/1158/4621/4001/3694/829/4811/7139/9499/1729/272/1824/1837/1284/3679/7111/7094/7057/22801/51332/3685/29766/127294/8515/481/3930/3680/23500/1730/3688/288/7273/114793/84676/3678/6443/10611/1293/56203/476/3673/26287/7171/165904/6645/1285/6444/79188/51778/171024/1605/3728/1674/1466/161176/2275/1282/4604/85301/4624/7169/830/1756/3672/3690",78
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","13/2723","36/4848",0.361111111111111,0.642918349859224,-2.43409115067807,0.995309727367677,0.999999999915543,0.95471236222047,"8452/8454/23291/2932/1452/8405/339745/1456/8945/730094/5727/57154/84455",13
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","16/2723","43/4848",0.372093023255814,0.662470428477483,-2.51640316771987,0.996139838499279,0.999999999915543,0.95471236222047,"53832/7132/8797/6347/4055/8809/8807/8795/3572/3559/3586/3606/3570/1230/8793/1435",16
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","62/2723","137/4848",0.452554744525547,0.805723614197523,-2.61098640381513,0.99639694331722,0.999999999915543,0.95471236222047,"1870/637/578/5601/5291/23118/6416/4734/5705/57506/5714/4616/5706/5713/3551/4793/898/5599/5717/5608/1432/1871/896/10213/3065/965/10000/8503/5290/51426/1017/1026/6885/4193/5879/4609/8737/7097/5925/3454/5701/3716/9861/8819/836/79685/2923/8772/3516/6774/54205/4615/5707/5708/9134/29110/3654/7874/5718/51135/1147/4067",62
"hsa00410","Metabolism","Metabolism of other amino acids","hsa00410","beta-Alanine metabolism","5/2723","18/4848",0.277777777777778,0.494552576814788,-2.43175343115763,0.99639978000892,0.999999999915543,0.95471236222047,"3030/314/55748/51/1806",5
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","20/2723","52/4848",0.384615384615385,0.684765106358937,-2.58688565103186,0.996724870850055,0.999999999915543,0.95471236222047,"92745/2773/4905/2782/2775/81539/2570/59345/5334/2770/54407/2752/9568/109/23710/774/115/10243/55970/6714",20
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","46/2723","106/4848",0.433962264150943,0.772621761514423,-2.67918016195781,0.997166363193524,0.999999999915543,0.95471236222047,"637/23633/3459/578/5291/7132/57506/5594/2033/55916/5611/8766/3551/8797/4793/6347/4928/896/3836/10000/8503/8795/7706/5290/5894/1965/10241/7099/3454/3606/291/2224/10898/3716/836/8772/5604/54205/4615/3838/29110/9021/51135/1147/7416/100529063",46
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","20/2723","53/4848",0.377358490566038,0.671845010012542,-2.71896429783795,0.99781355011568,0.999999999915543,0.95471236222047,"637/8672/25/857/1982/942/1981/1837/5879/27/3689/6443/836/6645/6444/54205/1605/1604/4624/1756",20
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","2/2723","11/4848",0.181818181818182,0.323707141187861,-2.5416980973253,0.998285282746894,0.999999999915543,0.95471236222047,"2570/774",2
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","9/2723","29/4848",0.310344827586207,0.552534603062039,-2.7356520329098,0.998302817812725,0.999999999915543,0.95471236222047,"2773/10488/1386/1385/2770/468/90993/26086/4128",9
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","10/2723","32/4848",0.3125,0.556371648916636,-2.84991499439265,0.998793847283032,0.999999999915543,0.95471236222047,"4233/6347/948/3586/7099/7097/7057/3606/3689/4615",10
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","7/2723","25/4848",0.28,0.498508997429306,-2.84547898361949,0.998912038438576,0.999999999915543,0.95471236222047,"240/3949/51478/109/115/255189/8644",7
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","58/2723","134/4848",0.432835820895522,0.770616254021848,-3.04790280902301,0.999103788895837,0.999999999915543,0.95471236222047,"153/10203/1906/117/4986/5026/2901/1395/727/27346/796/2570/3274/3827/7433/1268/148/3061/5732/718/1907/135/1910/9568/10161/185/90226/133/57105/5745/6755/134/10424/2898/5729/2915/154/5724/1138/5028/147/1901/2358/2357/23566/719/9934/5029/165829/797/3355/6752/84109/1902/1903/1241/5032/9294",58
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","32/2723","81/4848",0.395061728395062,0.703363664803253,-3.04736969132022,0.999179868065464,0.999999999915543,0.95471236222047,"3459/5601/3566/3320/5594/3091/3551/4793/9466/10148/196/5599/5532/1432/3554/5533/3572/3559/5530/4089/6097/3570/3716/7048/6778/4088/6774/6256/3556/2475/1147/5534",32
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","23/2723","63/4848",0.365079365079365,0.649983386670864,-3.16518300643226,0.999489922469964,0.999999999915543,0.95471236222047,"952/4254/7037/3566/966/3655/945/7850/3554/2322/3559/948/2209/3570/3678/3673/290/3684/929/1435/1604/3672/3690",23
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","33/2723","85/4848",0.388235294117647,0.691209954418786,-3.25097273378241,0.999595117706026,0.999999999915543,0.95471236222047,"4719/5601/2773/2782/2775/3710/5594/5599/2570/1432/59345/2166/1268/4709/3709/2770/4698/109/774/4718/2776/115/57406/221955/4712/2915/55970/55967/4541/4536/4538/4535/4539",33
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","68/2723","157/4848",0.43312101910828,0.771124017861529,-3.2998803566355,0.999619854688723,0.999999999915543,0.95471236222047,"952/153/5256/2769/5255/2255/5026/80271/57192/3710/4776/2321/5257/4233/5532/7422/5159/3274/2185/148/5533/3709/5153/3791/135/91860/4803/1910/3706/109/2250/2247/1950/5530/2252/91807/2774/805/185/817/340156/1956/774/291/57105/90550/2776/5261/2264/113026/115/7039/4846/7417/2915/154/5724/147/488/10345/8912/777/444/5350/6262/801/7416/5534",68
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","56/2723","134/4848",0.417910447761194,0.744043279745233,-3.40098729893062,0.999743981002086,0.999999999915543,0.95471236222047,"53832/3459/84957/55540/7132/3566/655/8797/9466/10148/6347/4055/653/3977/90/7850/3554/9173/8809/8807/8795/92/55504/3976/3597/4803/3572/3559/3601/91/3586/658/94/8792/3454/9180/85480/3606/1896/3570/8741/3625/7048/84818/1230/3600/285613/4982/8793/23529/23765/768211/1435/163702/3556/659",56
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","13/2723","45/4848",0.288888888888889,0.514334679887379,-3.70482688731602,0.999945809453478,0.999999999915543,0.95471236222047,"3459/3566/8809/8807/3586/7099/7097/6097/3606/6778/4088/64127/6774",13
"hsa04082","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling","34/2723","94/4848",0.361702127659574,0.643970589384362,-3.94549117914506,0.9999733278666,0.999999999915543,0.95471236222047,"153/2773/2782/6507/4986/5026/2775/63910/2901/6505/6506/2570/3274/59345/148/2770/135/9568/109/2774/2776/115/134/2898/2915/154/64805/5028/147/55970/9934/5029/3355/5032",34
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","3/2723","20/4848",0.15,0.267058391479985,-3.71776219958759,0.999977567991955,0.999999999915543,0.95471236222047,"5994/64421/100",3
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","6/2723","31/4848",0.193548387096774,0.3445914728774,-4.14367299043161,0.999994961746144,0.999999999915543,0.95471236222047,"4055/942/3601/3586/8741/3600",6
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","2/2723","19/4848",0.105263157894737,0.187409397529814,-4.01699098018629,0.999996181513973,0.999999999915543,0.95471236222047,"3586/2207",2
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","4/2723","26/4848",0.153846153846154,0.273906042543575,-4.20191010442669,0.999997220291395,0.999999999915543,0.95471236222047,"7038/942/7173/3586",4
"hsa03010","Genetic Information Processing","Translation","hsa03010","Ribosome","35/2723","102/4848",0.343137254901961,0.610917889006502,-4.49529653777531,0.999997780559174,0.999999999915543,0.95471236222047,"55173/29093/6175/10240/64983/51264/51258/10884/11222/9801/64960/6183/64981/64432/51318/92259/57129/54534/29088/51187/64969/54148/51023/200916/64979/28998/56945/51642/51649/51021/28977/51373/6173/9553/6139",35
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","11/2723","47/4848",0.234042553191489,0.416686851954587,-4.54847387898455,0.999998991649864,0.999999999915543,0.95471236222047,"4800/3320/1385/4801/821/10197/5994/1514/1508/2923/3310",11
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","47/2723","132/4848",0.356060606060606,0.633926484826228,-4.82668815086068,0.999999531712913,0.999999999915543,0.95471236222047,"5601/5291/23118/7132/57506/6175/5594/51311/3551/4793/727/5599/6347/7450/1432/730/8503/5290/2162/718/3572/6885/7099/7097/51187/3454/2212/185/1956/6868/714/715/3570/3716/200916/1536/6774/719/4615/713/712/29110/3654/51135/1147/6173/6139",47
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","19/2723","69/4848",0.27536231884058,0.490252119625094,-4.82716697948254,0.999999674369522,0.999999999915543,0.95471236222047,"3459/5601/3566/5594/182/3551/4793/5599/5532/1432/5533/3559/5530/9794/3716/6778/3516/1147/5534",19
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","28/2723","93/4848",0.301075268817204,0.536031180031512,-5.11370737731762,0.999999915440114,0.999999999915543,0.95471236222047,"5817/6614/4897/3655/80381/5802/64115/5818/942/965/29126/64101/9071/3685/3680/152404/57502/4684/3688/4685/9069/50848/3689/22871/3684/257194/5797/25945",28
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","2/2723","25/4848",0.08,0.142431142122659,-4.86587825023352,0.999999965798786,0.999999999915543,0.95471236222047,"942/3586",2
"hsa05332","Human Diseases","Immune disease","hsa05332","Graft-versus-host disease","1/2723","25/4848",0.04,0.0712155710613294,-5.26995810355633,0.99999999897605,0.999999999915543,0.95471236222047,"942",1
"hsa04940","Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","1/2723","28/4848",0.0357142857142857,0.0635853313047584,-5.62476740293405,0.999999999915543,0.999999999915543,0.95471236222047,"942",1
