"","Overall"
"ENSG00000164692",30.2533719904198
"ENSG00000165474",30.2533719904198
"ENSG00000165891",30.2533719904198
"ENSG00000168243",30.2533719904198
"ENSG00000168528",30.2533719904198
"ENSG00000175305",30.2533719904198
"ENSG00000178440",30.2533719904198
"ENSG00000184164",30.2533719904198
"ENSG00000197702",30.2533719904198
"ENSG00000198794",30.2533719904198
"ENSG00000203886",30.2533719904198
"ENSG00000267064",30.2533719904198
"ENSG00000053747",30.0831967729737
"ENSG00000090621",30.0831967729737
"ENSG00000109743",30.0831967729737
"ENSG00000121775",30.0831967729737
"ENSG00000156374",30.0831967729737
"ENSG00000157240",30.0831967729737
"ENSG00000179085",30.0831967729737
"ENSG00000258199",30.0831967729737
"ENSG00000025293",30.0831967729736
"ENSG00000080644",30.0831967729736
"ENSG00000106603",30.0831967729736
"ENSG00000109452",30.0831967729736
"ENSG00000114745",30.0831967729736
"ENSG00000117616",30.0831967729736
"ENSG00000127989",30.0831967729736
"ENSG00000132004",30.0831967729736
"ENSG00000136160",30.0831967729736
"ENSG00000152601",30.0831967729736
"ENSG00000165388",30.0831967729736
"ENSG00000168282",30.0831967729736
"ENSG00000174171",30.0831967729736
"ENSG00000176871",30.0831967729736
"ENSG00000177707",30.0831967729736
"ENSG00000186575",30.0831967729736
"ENSG00000237742",30.0831967729736
"ENSG00000267919",30.0831967729736
"ENSG00000007384",30.0157301442131
"ENSG00000010072",29.9249636760501
"ENSG00000124733",29.9205848985251
"ENSG00000171566",29.9205848985251
"ENSG00000223414",29.9205848985251
"ENSG00000088766",29.7650431055744
"ENSG00000100271",29.7650431055744
"ENSG00000136536",29.7650431055744
"ENSG00000147257",29.7650431055744
"ENSG00000148297",29.7650431055744
"ENSG00000091039",29.7650431055744
"ENSG00000178498",29.7650431055744
"ENSG00000272782",29.7650431055744
"ENSG00000248049",29.6161201123237
"ENSG00000165591",29.6161201123237
"ENSG00000175582",29.6161201123237
"ENSG00000182534",29.6161201123237
"ENSG00000102934",29.4734022437918
"ENSG00000117640",29.4734022437918
"ENSG00000151079",29.4734022437918
"ENSG00000163393",29.4734022437918
"ENSG00000164182",29.4734022437918
"ENSG00000204403",29.4734022437918
"ENSG00000254231",29.4734022437918
"ENSG00000269190",29.4734022437918
"ENSG00000146729",29.4477020912209
"ENSG00000112562",29.2701374007311
"ENSG00000246145",29.2701374007311
"ENSG00000067840",29.0788293131446
"ENSG00000155254",29.0788293131446
"ENSG00000172037",29.0788293131446
"ENSG00000266865",29.0788293131446
"ENSG00000075624",29.0032871452259
"ENSG00000049323",28.8984531162774
"ENSG00000081665",28.8984531162774
"ENSG00000097046",28.8984531162774
"ENSG00000102384",28.8984531162774
"ENSG00000108439",28.8984531162774
"ENSG00000127419",28.8984531162774
"ENSG00000235411",28.8984531162774
"ENSG00000008283",28.8984531162774
"ENSG00000092929",28.8984531162774
"ENSG00000108592",28.8984531162774
"ENSG00000138756",28.8984531162774
"ENSG00000234618",28.8984531162774
"ENSG00000236088",28.8984531162774
"ENSG00000139174",28.7327020164534
"ENSG00000007168",28.7280978192361
"ENSG00000067208",28.7280978192361
"ENSG00000101638",28.7280978192361
"ENSG00000121579",28.7280978192361
"ENSG00000122696",28.7280978192361
"ENSG00000125970",28.7280978192361
"ENSG00000127526",28.7280978192361
"ENSG00000136824",28.7280978192361
"ENSG00000164604",28.7280978192361
"ENSG00000166189",28.7280978192361
"ENSG00000167608",28.7280978192361
"ENSG00000168394",28.7280978192361
"ENSG00000173113",28.7280978192361
"ENSG00000173369",28.7280978192361
"ENSG00000180772",28.7280978192361
"ENSG00000183718",28.7280978192361
"ENSG00000196405",28.7280978192361
"ENSG00000205583",28.7280978192361
"ENSG00000211829",28.7280978192361
"ENSG00000225883",28.7280978192361
"ENSG00000229789",28.7280978192361
"ENSG00000244097",28.7280978192361
"ENSG00000108298",28.7280978192361
"ENSG00000159674",28.7280978192361
"ENSG00000161904",28.7280978192361
"ENSG00000182389",28.6748617889107
"ENSG00000259494",28.6563692731135
"ENSG00000149294",28.6209423692358
"ENSG00000176463",28.5711916245928
"ENSG00000075651",28.5669509166295
"ENSG00000133731",28.5669509166295
"ENSG00000139055",28.5669509166295
"ENSG00000152422",28.5669509166295
"ENSG00000154001",28.5669509166295
"ENSG00000075391",28.5669509166295
"ENSG00000076258",28.5669509166295
"ENSG00000100324",28.5669509166295
"ENSG00000100401",28.5669509166295
"ENSG00000102882",28.5669509166295
"ENSG00000104517",28.5669509166295
"ENSG00000123094",28.5669509166295
"ENSG00000148110",28.5669509166295
"ENSG00000151923",28.5669509166295
"ENSG00000158987",28.5669509166295
"ENSG00000164691",28.5669509166295
"ENSG00000167925",28.5669509166295
"ENSG00000175147",28.5669509166295
"ENSG00000186470",28.5669509166295
"ENSG00000204588",28.5669509166295
"ENSG00000230393",28.5669509166295
"ENSG00000231346",28.5669509166295
"ENSG00000250859",28.5669509166295
"ENSG00000255150",28.5669509166295
"ENSG00000009780",28.5669509166295
"ENSG00000103540",28.5669509166295
"ENSG00000106244",28.5669509166295
"ENSG00000118873",28.5669509166295
"ENSG00000127804",28.5669509166295
"ENSG00000135837",28.5669509166295
"ENSG00000142694",28.5669509166295
"ENSG00000145491",28.5669509166295
"ENSG00000151014",28.5669509166295
"ENSG00000153132",28.5669509166295
"ENSG00000158481",28.5669509166295
"ENSG00000159131",28.5669509166295
"ENSG00000171634",28.5669509166295
"ENSG00000176597",28.5669509166295
"ENSG00000179082",28.5669509166295
"ENSG00000181031",28.5669509166295
"ENSG00000272914",28.5669509166295
"ENSG00000197894",28.4906181732895
"ENSG00000167037",28.4181490571774
"ENSG00000011332",28.4142854299495
"ENSG00000053524",28.4142854299495
"ENSG00000092208",28.4142854299495
"ENSG00000102977",28.4142854299495
"ENSG00000103066",28.4142854299495
"ENSG00000105447",28.4142854299495
"ENSG00000106511",28.4142854299495
"ENSG00000114841",28.4142854299495
"ENSG00000117472",28.4142854299495
"ENSG00000127324",28.4142854299495
"ENSG00000134253",28.4142854299495
"ENSG00000146731",28.4142854299495
"ENSG00000147437",28.4142854299495
"ENSG00000151240",28.4142854299495
"ENSG00000156140",28.4142854299495
"ENSG00000156502",28.4142854299495
"ENSG00000184441",28.4142854299495
"ENSG00000185666",28.4142854299495
"ENSG00000187867",28.4142854299495
"ENSG00000199753",28.4142854299495
"ENSG00000232112",28.4142854299495
"ENSG00000237792",28.4142854299495
"ENSG00000243317",28.4142854299495
"ENSG00000265917",28.4142854299495
"ENSG00000269337",28.4142854299495
"ENSG00000273297",28.4142854299495
"ENSG00000076248",28.4142854299495
"ENSG00000079215",28.4142854299495
"ENSG00000100030",28.4142854299495
"ENSG00000103064",28.4142854299495
"ENSG00000104529",28.4142854299495
"ENSG00000104883",28.4142854299495
"ENSG00000108823",28.4142854299495
"ENSG00000110330",28.4142854299495
"ENSG00000113140",28.4142854299495
"ENSG00000130818",28.4142854299495
"ENSG00000135074",28.4142854299495
"ENSG00000135749",28.4142854299495
"ENSG00000136490",28.4142854299495
"ENSG00000136861",28.4142854299495
"ENSG00000138433",28.4142854299495
"ENSG00000144802",28.4142854299495
"ENSG00000156475",28.4142854299495
"ENSG00000160221",28.4142854299495
"ENSG00000161955",28.4142854299495
"ENSG00000165995",28.4142854299495
"ENSG00000179564",28.4142854299495
"ENSG00000180336",28.4142854299495
"ENSG00000186908",28.4142854299495
"ENSG00000196668",28.4142854299495
"ENSG00000204131",28.4142854299495
"ENSG00000224415",28.4142854299495
"ENSG00000235652",28.4142854299495
"ENSG00000237214",28.4142854299495
"ENSG00000268423",28.4142854299495
"ENSG00000273081",28.4142854299495
"ENSG00000267316",28.335140219159
"ENSG00000115523",28.3022095766329
"ENSG00000197363",28.2839612340032
"ENSG00000230189",28.2839612340032
"ENSG00000145700",28.2730698547705
"ENSG00000000460",28.2694489425865
"ENSG00000044446",28.2694489425865
"ENSG00000056661",28.2694489425865
"ENSG00000068354",28.2694489425865
"ENSG00000072201",28.2694489425865
"ENSG00000089063",28.2694489425865
"ENSG00000105058",28.2694489425865
"ENSG00000113504",28.2694489425865
"ENSG00000116039",28.2694489425865
"ENSG00000121671",28.2694489425865
"ENSG00000121940",28.2694489425865
"ENSG00000124257",28.2694489425865
"ENSG00000125629",28.2694489425865
"ENSG00000137842",28.2694489425865
"ENSG00000148943",28.2694489425865
"ENSG00000153165",28.2694489425865
"ENSG00000156453",28.2694489425865
"ENSG00000165194",28.2694489425865
"ENSG00000165410",28.2694489425865
"ENSG00000166173",28.2694489425865
"ENSG00000178691",28.2694489425865
"ENSG00000178966",28.2694489425865
"ENSG00000196440",28.2694489425865
"ENSG00000203896",28.2694489425865
"ENSG00000231702",28.2694489425865
"ENSG00000241839",28.2694489425865
"ENSG00000246022",28.2694489425865
"ENSG00000270959",28.2694489425865
"ENSG00000271869",28.2694489425865
"ENSG00000071539",28.2694489425865
"ENSG00000074964",28.2694489425865
"ENSG00000102226",28.2694489425865
"ENSG00000107020",28.2694489425865
"ENSG00000110675",28.2694489425865
"ENSG00000130528",28.2694489425865
"ENSG00000138030",28.2694489425865
"ENSG00000141030",28.2694489425865
"ENSG00000143653",28.2694489425865
"ENSG00000147100",28.2694489425865
"ENSG00000152784",28.2694489425865
"ENSG00000158467",28.2694489425865
"ENSG00000158828",28.2694489425865
"ENSG00000160208",28.2694489425865
"ENSG00000162066",28.2694489425865
"ENSG00000167604",28.2694489425865
"ENSG00000170439",28.2694489425865
"ENSG00000170745",28.2694489425865
"ENSG00000176853",28.2694489425865
"ENSG00000182916",28.2694489425865
"ENSG00000204397",28.2694489425865
"ENSG00000213799",28.2694489425865
"ENSG00000249465",28.2694489425865
"ENSG00000259426",28.2694489425865
"ENSG00000271936",28.2694489425865
"ENSG00000109320",28.1352102469817
"ENSG00000136383",28.1352102469817
"ENSG00000187790",28.1352102469817
"ENSG00000012983",28.1318542795916
"ENSG00000089723",28.1318542795916
"ENSG00000100154",28.1318542795916
"ENSG00000111490",28.1318542795916
"ENSG00000112078",28.1318542795916
"ENSG00000116396",28.1318542795916
"ENSG00000120899",28.1318542795916
"ENSG00000122034",28.1318542795916
"ENSG00000123358",28.1318542795916
"ENSG00000131269",28.1318542795916
"ENSG00000134250",28.1318542795916
"ENSG00000142961",28.1318542795916
"ENSG00000148935",28.1318542795916
"ENSG00000157368",28.1318542795916
"ENSG00000160741",28.1318542795916
"ENSG00000162511",28.1318542795916
"ENSG00000166200",28.1318542795916
"ENSG00000171295",28.1318542795916
"ENSG00000175820",28.1318542795916
"ENSG00000181744",28.1318542795916
"ENSG00000183060",28.1318542795916
"ENSG00000183154",28.1318542795916
"ENSG00000189298",28.1318542795916
"ENSG00000198156",28.1318542795916
"ENSG00000217930",28.1318542795916
"ENSG00000241684",28.1318542795916
"ENSG00000257702",28.1318542795916
"ENSG00000261208",28.1318542795916
"ENSG00000269514",28.1318542795916
"ENSG00000050628",28.1318542795916
"ENSG00000067248",28.1318542795916
"ENSG00000100003",28.1318542795916
"ENSG00000103522",28.1318542795916
"ENSG00000104852",28.1318542795916
"ENSG00000105202",28.1318542795916
"ENSG00000108666",28.1318542795916
"ENSG00000117877",28.1318542795916
"ENSG00000127463",28.1318542795916
"ENSG00000137714",28.1318542795916
"ENSG00000139289",28.1318542795916
"ENSG00000160932",28.1318542795916
"ENSG00000168476",28.1318542795916
"ENSG00000171051",28.1318542795916
"ENSG00000177565",28.1318542795916
"ENSG00000184445",28.1318542795916
"ENSG00000197063",28.1318542795916
"ENSG00000198919",28.1318542795916
"ENSG00000212694",28.1318542795916
"ENSG00000213178",28.1318542795916
"ENSG00000127564",28.0630569480941
"ENSG00000007062",28.0009715513769
"ENSG00000023734",28.0009715513769
"ENSG00000025796",28.0009715513769
"ENSG00000050344",28.0009715513769
"ENSG00000088387",28.0009715513769
"ENSG00000096696",28.0009715513769
"ENSG00000099917",28.0009715513769
"ENSG00000099974",28.0009715513769
"ENSG00000105443",28.0009715513769
"ENSG00000107738",28.0009715513769
"ENSG00000107937",28.0009715513769
"ENSG00000111271",28.0009715513769
"ENSG00000118689",28.0009715513769
"ENSG00000133056",28.0009715513769
"ENSG00000133703",28.0009715513769
"ENSG00000134107",28.0009715513769
"ENSG00000143171",28.0009715513769
"ENSG00000163364",28.0009715513769
"ENSG00000163376",28.0009715513769
"ENSG00000164430",28.0009715513769
"ENSG00000168924",28.0009715513769
"ENSG00000173674",28.0009715513769
"ENSG00000175054",28.0009715513769
"ENSG00000175105",28.0009715513769
"ENSG00000177614",28.0009715513769
"ENSG00000182134",28.0009715513769
"ENSG00000187068",28.0009715513769
"ENSG00000198346",28.0009715513769
"ENSG00000198589",28.0009715513769
"ENSG00000204568",28.0009715513769
"ENSG00000206535",28.0009715513769
"ENSG00000213341",28.0009715513769
"ENSG00000221539",28.0009715513769
"ENSG00000226306",28.0009715513769
"ENSG00000234241",28.0009715513769
"ENSG00000240771",28.0009715513769
"ENSG00000241717",28.0009715513769
"ENSG00000246089",28.0009715513769
"ENSG00000260267",28.0009715513769
"ENSG00000267317",28.0009715513769
"ENSG00000271895",28.0009715513769
"ENSG00000050165",28.0009715513769
"ENSG00000053702",28.0009715513769
"ENSG00000100852",28.0009715513769
"ENSG00000100916",28.0009715513769
"ENSG00000105538",28.0009715513769
"ENSG00000124209",28.0009715513769
"ENSG00000139826",28.0009715513769
"ENSG00000142453",28.0009715513769
"ENSG00000151694",28.0009715513769
"ENSG00000165733",28.0009715513769
"ENSG00000168067",28.0009715513769
"ENSG00000169764",28.0009715513769
"ENSG00000171984",28.0009715513769
"ENSG00000177294",28.0009715513769
"ENSG00000184378",28.0009715513769
"ENSG00000229644",28.0009715513769
"ENSG00000237298",28.0009715513769
"ENSG00000267199",28.0009715513769
"ENSG00000272341",28.0009715513769
"ENSG00000175866",27.9567337994162
"ENSG00000089177",27.9357476004394
"ENSG00000123739",27.9231008206314
"ENSG00000157191",27.9231008206314
"ENSG00000162383",27.8879364679188
"ENSG00000105737",27.8792201762935
"ENSG00000004866",27.8763213340296
"ENSG00000047597",27.8763213340296
"ENSG00000055732",27.8763213340296
"ENSG00000076344",27.8763213340296
"ENSG00000102054",27.8763213340296
"ENSG00000104142",27.8763213340296
"ENSG00000104814",27.8763213340296
"ENSG00000110931",27.8763213340296
"ENSG00000118961",27.8763213340296
"ENSG00000120889",27.8763213340296
"ENSG00000123066",27.8763213340296
"ENSG00000131849",27.8763213340296
"ENSG00000135457",27.8763213340296
"ENSG00000139579",27.8763213340296
"ENSG00000140464",27.8763213340296
"ENSG00000141524",27.8763213340296
"ENSG00000142233",27.8763213340296
"ENSG00000145191",27.8763213340296
"ENSG00000145882",27.8763213340296
"ENSG00000150991",27.8763213340296
"ENSG00000158623",27.8763213340296
"ENSG00000162928",27.8763213340296
"ENSG00000171368",27.8763213340296
"ENSG00000174307",27.8763213340296
"ENSG00000179300",27.8763213340296
"ENSG00000180488",27.8763213340296
"ENSG00000183722",27.8763213340296
"ENSG00000185909",27.8763213340296
"ENSG00000197024",27.8763213340296
"ENSG00000197124",27.8763213340296
"ENSG00000204186",27.8763213340296
"ENSG00000204241",27.8763213340296
"ENSG00000214121",27.8763213340296
"ENSG00000223764",27.8763213340296
"ENSG00000224616",27.8763213340296
"ENSG00000236322",27.8763213340296
"ENSG00000236908",27.8763213340296
"ENSG00000241158",27.8763213340296
"ENSG00000260516",27.8763213340296
"ENSG00000069702",27.8763213340296
"ENSG00000070756",27.8763213340296
"ENSG00000101265",27.8763213340296
"ENSG00000101945",27.8763213340296
"ENSG00000104889",27.8763213340296
"ENSG00000120156",27.8763213340296
"ENSG00000124641",27.8763213340296
"ENSG00000129009",27.8763213340296
"ENSG00000131386",27.8763213340296
"ENSG00000139370",27.8763213340296
"ENSG00000145194",27.8763213340296
"ENSG00000147894",27.8763213340296
"ENSG00000154258",27.8763213340296
"ENSG00000154957",27.8763213340296
"ENSG00000160294",27.8763213340296
"ENSG00000163597",27.8763213340296
"ENSG00000168172",27.8763213340296
"ENSG00000175206",27.8763213340296
"ENSG00000177459",27.8763213340296
"ENSG00000177885",27.8763213340296
"ENSG00000181104",27.8763213340296
"ENSG00000182368",27.8763213340296
"ENSG00000196449",27.8763213340296
"ENSG00000196724",27.8763213340296
"ENSG00000197150",27.8763213340296
"ENSG00000198870",27.8763213340296
"ENSG00000229953",27.8763213340296
"ENSG00000240567",27.8763213340296
"ENSG00000241644",27.8763213340296
"ENSG00000249715",27.8763213340296
"ENSG00000132846",27.8506825769498
"ENSG00000120802",27.8168950676199
"ENSG00000259727",27.8141938736922
"ENSG00000158560",27.8010415791996
"ENSG00000101938",27.7818852454524
"ENSG00000100591",27.7601699951379
"ENSG00000102221",27.7574688012101
"ENSG00000111670",27.7574688012101
"ENSG00000135838",27.7574688012101
"ENSG00000137968",27.7574688012101
"ENSG00000166783",27.7574688012101
"ENSG00000169891",27.7574688012101
"ENSG00000187954",27.7574688012101
"ENSG00000198169",27.7574688012101
"ENSG00000204392",27.7574688012101
"ENSG00000239828",27.7574688012101
"ENSG00000070614",27.7574688012101
"ENSG00000081853",27.7574688012101
"ENSG00000089009",27.7574688012101
"ENSG00000100242",27.7574688012101
"ENSG00000103111",27.7574688012101
"ENSG00000109805",27.7574688012101
"ENSG00000125965",27.7574688012101
"ENSG00000132466",27.7574688012101
"ENSG00000133477",27.7574688012101
"ENSG00000137038",27.7574688012101
"ENSG00000138448",27.7574688012101
"ENSG00000138642",27.7574688012101
"ENSG00000139131",27.7574688012101
"ENSG00000166398",27.7574688012101
"ENSG00000167554",27.7574688012101
"ENSG00000204361",27.7574688012101
"ENSG00000217275",27.7574688012101
"ENSG00000226763",27.7574688012101
"ENSG00000235251",27.7574688012101
"ENSG00000239857",27.7574688012101
"ENSG00000240038",27.7574688012101
"ENSG00000248449",27.7574688012101
"ENSG00000253250",27.7574688012101
"ENSG00000255504",27.7574688012101
"ENSG00000256234",27.7574688012101
"ENSG00000268001",27.7574688012101
"ENSG00000272654",27.7574688012101
"ENSG00000273117",27.7574688012101
"ENSG00000270607",27.686229752575
"ENSG00000272008",27.6668028835948
